id,split,wall_num,total_length,best_frame_deg,mean_residual_deg,max_residual_deg,max_adjacent_deviation_deg,non90_corner_count,atlanta_candidate,reason
TbHJrupSAjP_bde9d007c0264d27bbbe59475236ad5a,train,10,41.286773,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_c644381db1ea4bdb9829a184f9550eac,train,6,17.682886,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_cc1308efa8a040178c1748d13488e9c4,train,8,39.500561,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_cd75880d832a4346b5c1f2210d3e63d4,train,6,12.850032,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_d142b55fe4fb4e1cb26608085d729ac2,train,6,20.874805,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_d2dbbc746ddd4834aed244263d559c84,train,18,46.314099,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_d51c0a52ec2b4fc1aa5b191dfda16ee4,train,4,18.559510,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_dd1ed8e5c888446a9c00ecc18c151311,train,4,18.863580,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_df10888f245141528ff4fe52832caae8,train,4,18.425645,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_e5b38cd09f4549659f0524b7659699d8,train,12,28.140917,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_e62661ec94d04adda7fee9a81d429d2b,train,8,40.541134,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_e685b29863794f00b09c23e1536412d8,train,8,40.784764,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_e8ae2f7717b54c6db61309f31505ebe5,train,12,33.351647,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_ea374bef649549d8a12bb06d67ed206e,train,12,42.262276,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_f192ea07f69a47939aff3027b87529a5,train,8,21.403145,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_f320ae084f3a447da3e8ab11dd5f9320,train,6,18.281250,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_f5364dc1b13c46ea82dd033fb3851a9c,train,8,15.470869,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_f563482afc024976b2b4db79b2d000b2,train,8,40.726264,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_fa1e045efce4481f9b398c97366a5dcc,train,6,28.546529,0.000,0.000,0.000,0.000,0,0,Manhattan-like
TbHJrupSAjP_ff08d99c0c494496ac2b6cdecf87a60e,train,4,16.763987,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_13e891ec449b4cfcbee4c1302b55336a,train,10,11.520545,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_148ca4f631fe4c06af243a86e008fb67,train,14,22.033639,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_1962d6bb7af4424c9902b0246ba766b8,train,4,14.902807,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_1a681f5111a94b0b8892b2f2f41ba9f9,train,4,7.964681,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_364f306248174f9cbeb6f3d612f50060,train,6,10.729332,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_3cace39abf5f4a92a2abbc21d51b25bf,train,4,5.235894,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_41e03824893747c4a334895c8edd6b05,train,6,24.276584,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_4a416bd7e1a24ba99d8845c1b0743cb9,train,6,24.437837,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_5fa2885d9a1747c4b557fd346ce46707,train,4,11.841013,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_683b92657e2c4900b6e760760aac7057,train,8,15.367338,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_79961f24d27c4f4e8b4c4e0b62058ea1,train,6,6.268101,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_805d7e3629234abbbc3de4c5eb7598ab,train,12,30.658421,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_92161b9df65242cbb7aec18a5a0d4876,train,6,8.974828,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_95d793d922e54671a4debca5c926c860,train,4,18.727169,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_9eedcaf6ec54441ba2454e247dd957db,train,4,7.924968,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_a89388278b38480a8e2a9cdedbbcb316,train,4,18.932904,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_ad4a92079e654de79e28c6cb45d6c2a4,train,4,11.709634,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_bd5ad4194bb44a6794529278f17e1185,train,4,11.838092,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_c73a6f3769bc471588158d99186b80e6,train,6,18.752840,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_c8ae82ea5c134b8ba10bb8148f1eee2d,train,8,27.376528,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_dd567b91bf7147b3869277c4d0691452,train,8,23.648762,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_e4efb01c4d274ae4bfa779cdd3b1e5d1,train,4,10.476923,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_ede19359f733479d82a33051431e17e5,train,4,7.903650,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_f50dc2ed4dd34dd1942c3c2600c2da50,train,4,6.562540,0.000,0.000,0.000,0.000,0,0,Manhattan-like
ULsKaCPVFJR_fcc68e924e754661a3fa714421b9810c,train,4,20.021239,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_06a5647528f6448f819428c191d8df72,train,4,45.168041,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_0b107165285b48e5a2899b70cd478d92,train,8,20.967607,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_0ce7a1fe811a44d98744e968d9b44dc4,train,6,28.323396,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_1012e5dfb0c9403da80b9323f3aea94f,train,6,15.181556,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_1309491e21ea45f2ba31c18c929ccb78,train,4,9.981740,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_1ad77d6ebc304b7894e4608ac7738b8a,train,6,27.891789,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_1b208b02fa6f46c999355dd1f59f29fb,train,4,46.278398,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_1dfb33883fee4615ad1491125ad7681f,train,6,34.338897,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_3d8bc9f4323a47ef99f8210711ca1b60,train,6,32.489048,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_3fd138436a1c483593a8730fddff5187,train,8,14.739529,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_40aeaed616e04b9ea572e0fa9af1ff93,train,8,20.488158,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_479ed85f86aa4a8bab37194b5eeaa051,train,6,22.889783,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_4868d91f4f544213acd2c266c98befaa,train,6,27.804430,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_4914bb5db5db465dbba150bcb124bcf9,train,4,45.081199,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_500527577f0b4e0db97d0a3e4de565dd,train,6,28.073530,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_600eeada310e4c8d8e941cffd26421e8,train,4,15.853312,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_616b7f836d8e4f04b50cab0e6d15efb6,train,8,20.436791,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_64685718397043c08a14614bb91e36bc,train,6,26.281740,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_65b7fe76c12f44f1b67c5ad7b03ba63b,train,6,27.714254,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_6d0b2a9abbed4e6b812b898f027fc9f9,train,6,26.459362,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_71834224b28f45aca00f1c19f2ba0668,train,6,27.140253,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_788770d79fc940cfa0b70fdd7c4f58d0,train,6,22.586368,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_79103bf93d81464786b23dc26991d23e,train,6,28.319006,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_7ed66f570e664d7fa5a01c2308d36991,train,6,14.489583,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_86abf0dfba5c44d383ff3dfc701c6ee6,train,6,31.436940,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_896df402e31046c495d09d9370dc054a,train,6,28.776108,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_8e5ae8d7ee55420f80bf433f33e790fe,train,6,24.433331,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_975da2a88145482aabcac7255f0a45cf,train,6,27.949879,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_98e10164fed14c2baaa107af2560555e,train,6,33.607358,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_9fb720a0582945cc81a6e6d2b63b6b30,train,6,26.749021,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_a426fc0b709e42e1a8ee8ede0de335f7,train,6,25.908906,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_aeccd4a96d1e4d819bc5f59bff1d156d,train,6,43.299713,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_b3af4a4e99914332ac39c7a0935246ea,train,4,15.097310,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_c8aed1383418416eaa977b5da1adac11,train,4,46.759910,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_cd7869a1f80046b5adeeb20d8108a409,train,6,25.281506,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_d0a970634a7c498d93a69eddf46f3f3f,train,6,33.072754,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_d1f02cad0f0740478b4665ad7716755a,train,4,15.073670,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_dcb7130402734c3e8735b24d8afc2406,train,6,27.570909,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_f2ad72c11231453fa9a85ea2cb22be42,train,6,28.732024,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_f5a31e39d8fa40e89bbbc110bf25de2c,train,6,27.306132,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_f658e9b6b19e471c8c98f9175b03d8a1,train,6,13.215068,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_f7bfe15839b94a548dec94d2875b9cc3,train,6,43.231437,0.000,0.000,0.000,0.000,0,0,Manhattan-like
V2XKFyX4ASd_faa32c91d8e341c38b633e5a3acac2eb,train,6,44.161189,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_35b41dcbfcf84f96878f6ca28c70e5af,train,8,28.746630,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_3e3839eafbd8467993527dffed63a8f7,train,8,27.110814,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_3faf8726ba1a4adea46d7f63d8948bd3,train,4,24.581473,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_ab5c93de69a745bbb1ec09e3c4f2c0ae,train,4,24.496255,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_b6aff1ec4dd447c0ab21f2a6bf52e592,train,8,27.059470,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_e57c3575f3674cc782b1155b1de1d110,train,8,28.555886,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_ebe1e9c4b5bb42cc99287a05f4ee5526,train,4,24.105617,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_ecf39d39cf7745eebe103ce9c4b3cbe0,train,4,23.722500,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VVfe2KiqLaN_f1a43d69cfc04812b3099e08fc27d56c,train,8,27.389218,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_11089f92a044490ab8e3ecc2dc77eae5,train,8,23.170853,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_179c962a0afc4030966f865350736980,train,6,33.349197,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_282b31dbc77f419b880cbd2f9682a0ae,train,8,21.348809,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_42776216037c401c946f80d773570500,train,4,13.278669,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_546d9775caef49f3a9d1d33a82114051,train,6,23.125000,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_548e8a23bb564a4f96fec98fd436d315,train,4,15.168601,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_5d516768ac474749af81b694b893b9f7,train,6,11.422541,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_684166b8a8044db09d60fb41bd823d5b,train,10,17.743207,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_7390d2081b174a39bab7048dbab41e2c,train,6,15.016393,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_8192e5bea3554668be057df123f24bf3,train,10,27.445516,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_89f1fd4ff49347de90ef043b8a1309a4,train,10,22.661707,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_9c963429dc8d4ef3bb6662b913950d25,train,12,34.723943,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_9eea9941c5a84c398b385d536fb474aa,train,6,30.968771,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_a761a572ef99478fbf596f2c6c4599f3,train,4,23.600846,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_a830196166e344299578c9d68d3665d2,train,10,26.869065,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_affd403975a04befb62195d2aed06f93,train,8,15.748116,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_b9b746fca8c14dc69d0e580213c6247c,train,4,10.081679,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_bc15b59d39c74e1092e8f896f485974e,train,4,9.367172,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_c3ad822583814f76aaa7c3f17d04363d,train,4,22.132674,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_cc3902e7d9b04494a69f384edce8617c,train,10,32.522222,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_cd1682c0b41845eeaf6668f8eab2e191,train,6,19.890221,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_ea385c52656c4ec385c2236d57ce5f05,train,10,35.809713,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_ea3f8f1af29b48dc8e76dcb7668e3f3e,train,8,19.977033,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_eeac358958f945e8bd5173e33f6c81b9,train,8,19.821756,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_eee9538e514f4e34947a6aaa4c5b063c,train,12,17.695127,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vt2qJdWjCF2_f14bfdf54f524272826962276b158689,train,8,17.822421,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_0163f2c462ed46a08eb3dbce625c9a9d,train,4,39.508602,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_02efc688bffb4e759b8cfa3cbd102e4a,train,4,18.481090,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_07c14c5cdfc2456ebd8e1b5743df0cfd,train,4,19.441092,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_0b2156c0034b43bc8b06023a4c4fe2db,train,6,24.759966,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_0cbacff4cbff4f9e9c35cd35c989c1ab,train,4,21.122613,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_15ef51c638de46f196fdd00a805e80c4,train,8,22.406579,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_1b47122c6b9a4216854c7190278f6ad3,train,4,20.886152,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_1d2deed74de444e885fe9b58e0988fa2,train,4,18.304458,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_1d44101ccb254245afdba5eef63200f6,train,6,31.876103,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_1ee4777aa75549f5bb8d1c8371c72fc1,train,6,23.511185,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_1f3873c0acd04d2d9a8e9b78bf0845b2,train,4,10.533034,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_29ce3d91cc444cf69654227e2e113a16,train,6,41.422996,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_2b620a64437e43a187c18892ac8fc0e9,train,4,41.551144,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_2cd333ec665f42ac814e6b95ae4fbda5,train,6,18.750182,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_3454391896f8483495a88db58f2a30b7,train,6,40.465052,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_47987e2ccb6c45d497c7b5619d9194a0,train,4,42.046202,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_480294dc9d564c8b9e9be60153cd6fbf,train,8,23.505325,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_4ef057d0b0f84c84986cac8aaa921a76,train,4,30.534684,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_4ff02cce31004acca35c206ad99f8fbd,train,4,43.942454,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_5e829267d55f4008be713ab979f3e0b5,train,6,17.860910,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_65404a6cb00f4598aa943d0ed191e4dd,train,6,23.457436,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_69bfe7e5f2ee4facbc130becf22ff496,train,6,17.956660,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_69d24e4ce1624cdaaa1ea34dba0848bb,train,4,44.399565,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_6b0ea01a9b26428a85e31385ce71576d,train,8,10.464412,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_6bf4c6906bc64cacb55a9dc584388d77,train,6,27.184268,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_6d1084f4dba747cc88730abb109d1a76,train,8,29.170013,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_708250b7e83d455a9681a0d6b6de6a18,train,12,22.042673,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_7137b01d7c4046d1a75d715255a7e586,train,10,49.753446,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_748f1839415c4d75af12d6fb742b0639,train,6,22.000894,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_7498fa2dbd654108a5548fe1b9c4f1cf,train,6,13.650081,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_74ba19593c6343f8bdfffa8c062de530,train,4,20.606035,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_7ad0587e953d43e2b5824a6cf80084e9,train,8,21.894238,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_7ef912e7c11440429e9494cc71cb173f,train,4,39.180691,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_865e21984c724badb6eba2652a79d596,train,12,62.056465,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_8c6c10daaa394125b4bdb198bc99cbad,train,6,11.439859,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_8ecb4a1fe88c41cb8ebb60b0bdcf1c59,train,4,40.326321,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_97e2b380b56147da8ec1044227eb11d6,train,4,14.812548,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_a866ddd839824e058cbdb7c5eb326b29,train,4,30.842404,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_af73d4fc48ee4f6f95f8b66b640785a5,train,4,41.664248,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_b33f3e2cf71b47c0b32bfdc286123cd3,train,12,27.955425,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_b9548561951c4fe7b8a1c0cae0f46daf,train,12,51.822005,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_bab3fc6b17774cf6ac3dac4c9ac670bb,train,8,21.585528,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_c313e18d8f404a86b7d80b2845334ff5,train,6,32.356213,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_c3c936c7eedd44c985bc142e5cd568b4,train,12,22.312850,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_c7615036c7b745b9bcee087b395f3115,train,4,8.366575,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_d25f80a1c957466b90013367539d8751,train,4,41.350016,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_d5564d85f56d487691208da5b0d22123,train,10,59.776148,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_d84053246d3e4a919e1562009d52f1c6,train,8,38.782882,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_d9752ebb94254008989c4f8f600afcdf,train,4,9.794854,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_db1c82faa15640afa3048f71246ba621,train,6,19.325527,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_db37ba754a2547469cbe79753a4672bf,train,4,19.864414,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_dc37327c246a47a3835ced7261b8da46,train,4,41.825552,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_dc69d1d9957248c0a29e8044c49989e3,train,4,43.199993,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_e7f453ee1079449fafa407b4e4e8e40c,train,4,38.675872,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_ed39e17ee82f43988e8ede839b9358ae,train,6,20.267003,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_f21573f2d2f244fd9e176c94f75b063f,train,8,47.133410,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_fa3113b5ba774fe6872b2607ec0c9db2,train,4,20.933060,0.000,0.000,0.000,0.000,0,0,Manhattan-like
Vvot9Ly1tCj_ff666d48400744e5b1c0b0ed48217391,train,8,20.911946,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_0df37f2d82bd48fb963df1839e33fd32,train,4,11.447598,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_133f53368f164e1d9ec08f6f98369f1b,train,8,31.652479,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_1dbb0638f04f486fa9226a986b243873,train,4,6.681896,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_1e1e35dc0d3f466eb842f456bd548393,train,4,25.030702,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_24eb05f4d57c488aba8a8af9abbdb373,train,4,5.458704,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_2de328d1e8954da6a4f8027a2d6092f0,train,4,8.170171,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_2fa5fb7c113d4feeb8ddc570330d2890,train,4,5.058496,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_31ed82f1e3b54f87a03a9c5429740665,train,4,7.330574,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_3207774039324a9da75042712db4aed8,train,10,19.455604,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_4e978c08440c4b12b4d989f80b22225b,train,4,7.992101,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_4e98757ce6564f3abb37ccedf18d240e,train,10,12.246600,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_4fd7ad2ab317402bbab5d08b012e98f3,train,4,4.828947,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_505ef208c8be40f283ade476c7340f3f,train,4,15.082240,0.000,0.000,0.000,0.000,0,0,Manhattan-like
VzqfbhrpDEA_511d804dbab24da6a91230d6162e9a3c,train,4,21.641584,0.000,0.000,0.000,0.000,0,0,Manhattan-like
